  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\maafushivaruhub.py", line 2142, in _build_layout
    from aiextracttab import add_ai_extract_tab
  File "C:\Users\STORESCHAMPIONS\OneDrive - outrigger.com\Desktop\Roni\New folder\aiextracttab.py", line 23, in <module>
    from maafushivaru_hub import (
    ...<8 lines>...
    )
ModuleNotFoundError: No module named 'maafushivaru_hub'
2026-06-18 17:36:31,733 [INFO] Application started.
2026-06-18 17:36:51,431 [INFO] [AI-LOG] Starting AI/OCR connection test...
2026-06-18 17:36:52,849 [INFO] [AI-LOG] Connection test result: offline | OCR.space: OCR.space connection failed: OCR.space processing error: Unknown OCR.space processing error
2026-06-18 17:38:05,391 [INFO] AI Extract: scanning & trimming PDFs...
2026-06-18 17:38:05,397 [INFO] [AI EXTRACT] Trimming Scan_001.pdf (1/1)
2026-06-18 17:38:41,428 [INFO] Trim complete - 1 file(s) saved to TEMP API PDFS, 0 skipped.
2026-06-18 17:38:49,639 [INFO] AI Extract: OCR.space processing started...
2026-06-18 17:38:49,641 [INFO] [AI EXTRACT] OCR.space Scan_001.pdf (1/1)
2026-06-18 17:38:49,647 [INFO] [OCR.SPACE] Preparing OCR upload: Scan_001.pdf (279.0 KB)
2026-06-18 17:38:49,648 [INFO] [OCR.SPACE] Upload PDF ready: Scan_001.pdf (279.0 KB)
2026-06-18 17:39:21,779 [INFO] OCR complete - 1 ok, 0 with errors. Click 'Send to Tabs' to apply.
2026-06-18 17:45:01,105 [INFO] Application started.
2026-06-18 17:45:06,439 [INFO] AI Extract: OCR.space processing started...
2026-06-18 17:45:06,441 [INFO] [AI EXTRACT] OCR.space Scan_001.pdf (1/1)
2026-06-18 17:45:06,442 [INFO] [OCR.SPACE] Preparing OCR upload: Scan_001.pdf (279.0 KB)
2026-06-18 17:45:06,443 [INFO] [OCR.SPACE] Upload PDF ready: Scan_001.pdf (279.0 KB)
2026-06-18 17:45:39,756 [INFO] OCR complete - 1 ok, 0 with errors. Click 'Send to Tabs' to apply.
2026-06-18 17:58:01,335 [INFO] Application started.
2026-06-18 17:58:11,519 [INFO] AI Extract: OCR.space processing started...
2026-06-18 17:58:11,524 [INFO] [AI EXTRACT] OCR.space Scan_001.pdf (1/1)
2026-06-18 17:58:11,525 [INFO] [OCR.SPACE] Preparing OCR upload: Scan_001.pdf (279.0 KB)
2026-06-18 17:58:11,526 [INFO] [OCR.SPACE] Upload PDF ready: Scan_001.pdf (279.0 KB)
2026-06-18 17:58:14,971 [ERROR] [AI EXTRACT] process error: 'list' object has no attribute 'keys'
Traceback (most recent call last):
